test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address,km_between
126554051,"FC4681352C294E15ACB6AC6A8A22E4A2","2019-09-01 00:02:43","2019-09-01 00:03:18","7148384","5","77.22.xxx.xxx",340609,30010,15,"Frankfurt","Germany","DE",50.1109,8.6821,"Vodafone DE","Vodafone Kabel Deutschland","1","22","1","Germany","DE","Lower Saxony","NI","Hamelin",52.100,9.350,140.609,"Hamelin, Germany","Hamelin","locality","Germany","DE","Lower Saxony","Hamelin-Pyrmont","","31785","",226.037
126554052,"C6A42BAE314949BD8CDC2CAB8E3C0A40","2019-09-01 00:02:43","2019-09-01 00:03:18","4118774","5","124.120.xxx.xxx",305197,109599,27,"‎Phitsanulok","Thailand","TH",16.8211,100.2659,"3BB","True Internet","1","22","2","Thailand","TH","Chiang Mai","50","Chiang Mai",18.790,98.981,160.328,"San Kamphaeng, San Kamphaeng District, Chiang Mai, Thailand","San Kamphaeng","locality","Thailand","TH","Chiang Mai","San Kamphaeng District","","50130","",257.735
126554053,"694E7603838544138A554797DC85A9A5","2019-09-01 00:03:19","2019-09-01 00:03:19","1960484","4","79.225.xxx.xxx",82484,9750,13,"Munich","Germany","DE",48.1333,11.5667,"Contabo GmbH","Deutsche Telekom AG","1","2","2","Germany","DE","Bavaria","BY","Munich",48.147,11.463,4.86368,"Munich, Germany","Munich","locality","Germany","DE","Bavaria","Upper Bavaria","","80539","",7.81862
126554054,"01B0F39D050F4032A78E0FDE72CF1D8D","2019-09-01 00:02:45","2019-09-01 00:03:20","6742475","5","46.252.xxx.xxx",85778,66412,1,"Kirov","Russian Federation","RU",58.6000,49.6500,"DOM.RU","JSC ER-Telecom Holding","1","22","2","Russia","RU","Kirov Oblast","KIR","Kirov",58.634,49.901,9.36473,"Kirov, Kirov Oblast, Russia","Kirov","locality","Russia","RU","Kirov Oblast","gorod Kirov","","610017","",15.0543
126554055,"5836952653CE411F89A909BEDA856A17","2019-09-01 00:03:21","2019-09-01 00:03:21","7940216","4","35.220.xxx.xxx",52614,32901,6,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","Google Cloud","1","2","1","China","CN","Guangdong","GD","Shenzhen",22.533,114.133,69.0976,"Shenzhen, Guangdong, China","Shenzhen","locality","China","CN","Guangdong","","","","",111.078
126554056,"9676D89D620B44D1A5EDDC262818A601","2019-09-01 00:02:47","2019-09-01 00:03:21","4779677","5","77.20.xxx.xxx",161224,73395,21,"Verden","Germany","DE",52.9233,9.2350,"Marco Bungalski GmbH","Vodafone Kabel Deutschland","1","2","1","Germany","DE","Bremen","HB","Bremen",53.061,8.790,20.8576,"Bremen, Germany","Bremen","locality","Germany","DE","Bremen","Bremen","","28237","",33.5297
126554057,"2A54BC53F30145A19C6A2ECD255BDCB4","2019-09-01 00:03:01","2019-09-01 00:03:21","8426556","5","5.88.xxx.xxx",169,28087,15,"Reggio Emilia","Italy","IT",44.7000,10.6333,"WiMORE S.r.l.","Vodafone Italia DSL","1","2","2","Italy","IT","Emilia-Romagna","45","Parma",44.748,10.330,15.2533,"Parma PR, Italy","Parma","locality","Italy","IT","Emilia-Romagna","Province of Parma","Parma","43121","",24.5204
126554058,"760B74C82D6942B1875B65E76F9CDD0D","2019-09-01 00:02:54","2019-09-01 00:03:21","7948033","5","197.185.xxx.xxx",6961,15473,34,"Bloemfontein","South Africa","ZA",-29.1167,26.2167,"MTN SA","RAIN","1","2","2","South Africa","ZA","UNKNOWN","??",\N,-29.000,24.000,134.27,"South Africa","South Africa","country","South Africa","ZA","","","","","",215.847
126554059,"53750A657E47452FBAB83040CE6821CC","2019-09-01 00:02:46","2019-09-01 00:03:21","8204418","5","37.77.xxx.xxx",234771,26370,11,"Torun","Poland","PL",53.0154,18.5994,"Petrus sp. z o.o.","Jarsat Sp.z o.o","1","2","2","Poland","PL","Kuyavian-Pomeranian Voivodeship","KP","Toruń",53.035,18.604,1.42891,"87, Poland","Torun","locality","Poland","PL","Kuyavian-Pomeranian Voivodeship","Toruń County","Toruń","87","",2.29705
126554060,"DDB1DB58337C4606830ADCE56A91DB6F","2019-09-01 00:02:50","2019-09-01 00:03:22","8367933","5","90.162.xxx.xxx",94887,98374,4,"Barcelona","Spain","ES",41.3857,2.1699,"Adamo","Orange Espana","1","22","2","Spain","ES","Catalonia","CT","Barcelona",41.388,2.159,0.604975,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona","08007","",0.972528
126554061,"A147822056184149823BC8F60108955C","2019-09-01 00:02:44","2019-09-01 00:03:22","7878237","5","70.45.xxx.xxx",8656,13005,15,"San Juan","Puerto Rico","PR",18.4517,-66.0689,"Liberty Cablevision","San Juan Cable, LLC","1","2","2","Puerto Rico","PR","UNKNOWN","??","San Juan",18.420,-66.061,2.19716,"San Juan, San Juan, Puerto Rico","San Juan","locality","Puerto Rico","PR","San Juan","","","00916","",3.53206
126554062,"8E64D55A5E084FEB91C51E41F7359073","2019-09-01 00:02:39","2019-09-01 00:03:22","8415226","5","14.1.xxx.xxx",5009,881,39,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Yes 4G","YTL Communications Sdn Bhd","1","2","2","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","55100","",3.69529
126554063,"CAC620F05A5841F6A9439F2933D3D3DD","2019-09-01 00:02:48","2019-09-01 00:03:23","7991880","5","92.206.xxx.xxx",385946,11297,17,"Leipzig","Germany","DE",51.3333,12.3833,"TELE AG","Tele Columbus AG","1","22","2","Germany","DE","Thuringia","TH","Altenburg",50.983,12.450,24.3821,"Altenburg, Germany","Altenburg","locality","Germany","DE","Thuringia","Altenburger Land","","04600","",39.1955
126554065,"DEC65A00AD644A8086E100968715A35A","2019-09-01 00:03:18","2019-09-01 00:03:24","4747004","4","151.95.xxx.xxx",0,0,18,"Milan","Italy","IT",45.4640,9.1916,"Wind Tre","UNKNOWN","","2","2","Italy","IT","Veneto","34","Carre",45.748,11.457,111.414,"","","","","","","","","","",179.103
126554066,"5084FC9C5E7C49669E1C10017A65B47E","2019-09-01 00:03:00","2019-09-01 00:03:25","8079681","5","196.52.xxx.xxx",10028,7554,76,"Seattle, WA","United States","US",47.6062,-122.3321,"Whitesky Communications","LogicWeb Inc","0","22","2","United States","US","Washington","WA","Seattle",47.610,-122.334,0.298327,"Seattle, WA, USA","Seattle","locality","United States","US","Washington","King County","","98101","",0.479577
126554067,"4E094BBEBC6D4BC2AA0BC97384BDB58A","2019-09-01 00:03:10","2019-09-01 00:03:26","6866769","5","217.72.xxx.xxx",948063,33153,5,"Rosenheim","Germany","DE",47.8500,12.1333,"Komro GmbH","Komro GmbH","1","22","2","Germany","DE","Bavaria","BY","Rosenheim",47.850,12.133,0,"Rosenheim, Germany","Rosenheim","locality","Germany","DE","Bavaria","Upper Bavaria","","83022","",0
126554068,"1150816F7D064D139CA8828D542E6F80","2019-09-01 00:03:27","2019-09-01 00:03:27","","4","195.211.xxx.xxx",52714,51046,3,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"Smart Telecom","OOO Sestroretskoe Cable Television","1","22","2","Russia","RU","St Petersburg","SPE","St Petersburg",59.932,30.196,4.73118,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099","",7.60563
126554069,"5F7EA6383FB44AFF836602EC497FFDCB","2019-09-01 00:02:26","2019-09-01 00:03:28","7771763","5","111.71.xxx.xxx",43939,3549,125,"Taipei","Taiwan","TW",25.0333,121.5333,"Chief Telecom","Chunghwa Telecom","1","22","2","Taiwan","TW","Taipei City","TPE","Taipei",25.039,121.525,0.66117,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","",1.06286
126554070,"296F979C016B48F6B9A0897A3979DCC5","2019-09-01 00:03:28","2019-09-01 00:03:28","4835807","4","106.176.xxx.xxx",101291,126855,29,"Haebaru","Japan","JP",26.1911,127.7286,"haza","au one net","1","2","1","Japan","JP","Kagoshima Prefecture","46","Kanoya",31.383,130.850,405.886,"Kanoya, Kagoshima Prefecture, Japan","Kanoya","locality","Japan","JP","Kagoshima Prefecture","","","893-0032","",652.483
126554071,"ABA0430D463E4BBD96C8FAF8D60D9369","2019-08-31 23:10:47","2019-09-01 00:03:28","8118228","5","176.59.xxx.xxx",21332,6451,39,"Tolyatti","Russian Federation","RU",53.4833,49.5167,"InfoLada","T2 Mobile LLC","1","0","2","Russia","RU","Ulyanovsk Oblast","ULY","Ulyanovsk",54.333,48.400,74.3436,"Ulyanovsk, Ulyanovsk Oblast, Russia","Ulyanovsk","locality","Russia","RU","Ulyanovsk Oblast","gorod Ulyanovsk","","432071","",119.511
126554072,"566CA53CD0634C16A34FB999CFB32EE3","2019-09-01 00:02:53","2019-09-01 00:03:28","1426137","5","116.233.xxx.xxx",225067,32331,2,"Shanghai","China","CN",31.2000,121.5000,"China Telecom","China Telecom SHANGHAI","1","22","2","China","CN","Shanghai","SH","Shanghai",31.045,121.399,12.2203,"Shanghai, Shanghai, China","Shanghai","locality","China","CN","Shanghai","","","","",19.6448
126554073,"0EC59D0A0C94495AA927349FAFB390CA","2019-09-01 00:02:55","2019-09-01 00:03:29","8202657","5","118.69.xxx.xxx",94642,104119,2,"Ho Chi Minh","Vietnam","VN",10.7500,106.6667,"TPCOMS","FPT Telecom Company","1","22","2","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.750,106.666,0,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","","",0
126554074,"69B8AA4D2608467888F3EAFD9A74FE19","2019-09-01 00:03:13","2019-09-01 00:03:29","7625437","4","79.42.xxx.xxx",0,0,41,"Aversa","Italy","IT",40.9667,14.2000,"YouCall","UNKNOWN","","2","2","Italy","IT","Campania","72","Aversa",40.966,14.200,0,"","","","","","","","","","",0
126554075,"22739835AE634045B30AA9BE632C0A7A","2019-09-01 00:02:03","2019-09-01 00:03:29","8290414","5","51.36.xxx.xxx",661716,57975,9,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Saudi Telecom Company (STC)","Zain Saudi Arabia","1","22","1","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,0.415153,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","14913","",0.66738
126554076,"4DF58D9776434931A82EB56C81F3B735","2019-09-01 00:02:58","2019-09-01 00:03:30","8193327","5","178.138.xxx.xxx",28547,5226,42,"Pitesti","Romania","RO",44.8606,24.8678,"Teletrans","Telekom Romania Mobile Communications S.A.","1","2","2","Romania","RO","UNKNOWN","??",\N,46.000,25.000,79.0735,"Romania","Romania","country","Romania","RO","","","","","",127.115
126554077,"1038E8BA6F42452D93165E8291070E8F","2019-09-01 00:06:08","2019-09-01 00:03:30","3095524","5","37.48.xxx.xxx",656,387,28,"Reyhanli","Turkey","TR",36.2685,36.5676,"High Speed ISP","MTN Syria","1","2","2","Syria","SY","UNKNOWN","??",\N,35.000,38.000,119.091,"Syria","Syria","country","Syria","SY","","","","","",191.445
126554079,"1CB74ECB690645668C9D0F3698398BEA","2019-09-01 00:03:30","2019-09-01 00:03:30","","4","123.118.xxx.xxx",71624,7111,6,"Beijing","China","CN",39.9139,116.3917,"Beijing Unicom","China Unicom Beijing","1","2","2","China","CN","Beijing","BJ","Beijing",39.928,116.388,1.05336,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","","","",1.69333
126554080,"AF06C82A097749F6AF0A448607B32842","2019-09-01 00:02:57","2019-09-01 00:03:31","8272404","5","177.236.xxx.xxx",122373,9956,8,"Tijuana","Mexico","MX",32.5308,-117.0200,"izzi","izzi","1","22","1","Mexico","MX","Baja California","BCN","Tijuana",32.533,-117.016,0.258484,"Tijuana, Baja California, Mexico","Tijuana","locality","Mexico","MX","Baja California","Tijuana","","","",0.415526
126554081,"BF7EE85F14F14B3594FFEB1773FC2B4F","2019-09-01 00:02:58","2019-09-01 00:03:31","5939619","5","124.246.xxx.xxx",287719,180821,13,"Tokyo","Japan","JP",35.6833,139.6833,"OPEN Project (via 20G SINET)","LCV Corporation","1","22","1","Japan","JP","Nagano Prefecture","20","Chino",35.983,138.150,88.4524,"Chino, Nagano Prefecture, Japan","Chino","locality","Japan","JP","Nagano Prefecture","","","391-0003","",142.192
126554083,"4B16AC43323F4C2AB77B2DF758D68B25","2019-09-01 00:03:06","2019-09-01 00:03:32","4630345","4","81.234.xxx.xxx",609841,0,2,"Stockholm","Sweden","SE",59.3294,18.0686,"SUNET","UNKNOWN","","2","1","Sweden","SE","Stockholm County","AB","Lidingoe",59.366,18.133,3.44422,"","","","","","","","","","",5.53676
126554084,"40329D07C8BC4BE7A6AC20B6FC852362","2019-09-01 00:03:32","2019-09-01 00:03:32","3067865","4","91.253.xxx.xxx",5626,4426,76,"Catania","Italy","IT",37.5167,15.0667,"Sielte S.p.A.","Wind Tre","1","2","1","Italy","IT","Sicily","82","Priolo Gargallo",37.150,15.183,26.1628,"96010 Priolo Gargallo SR, Italy","Priolo Gargallo","locality","Italy","IT","Sicily","Province of Syracuse","Priolo Gargallo","96010","",42.0581
126554085,"6B2F6C6EFF004739B7E946D4A1FA047A","2019-09-01 00:02:51","2019-09-01 00:03:33","1120271","5","212.114.xxx.xxx",32182,2939,8,"Nuremberg","Germany","DE",49.4254,11.0797,"10G-Server.com","M-net","1","22","2","Germany","DE","Bavaria","BY","Amberg",49.441,11.862,35.2169,"Amberg, Germany","Amberg","locality","Germany","DE","Bavaria","Upper Palatinate","","92224","",56.613
126554086,"C6C10E2DA65548F2A3720DCADC1524FD","2019-09-01 00:03:33","2019-09-01 00:03:33","5739134","4","173.56.xxx.xxx",861379,940916,2,"New York, NY","United States","US",40.7127,-74.0059,"Sprint","Verizon FiOS","1","22","1","United States","US","New York","NY","New York",40.760,-73.993,3.37174,"New York, NY, USA","New York","locality","United States","US","New York","","","10016","",5.42025
126554087,"C009C1048A2F459A9653C05906C91E84","2019-09-01 00:02:58","2019-09-01 00:03:33","6898448","5","105.247.xxx.xxx",11217,349,32,"Pretoria","South Africa","ZA",-25.7256,28.2439,"Vodacom Business","Vodacom","1","2","2","South Africa","ZA","Gauteng","GT","Pretoria",-25.706,28.229,1.57783,"Pretoria, South Africa","Pretoria","locality","South Africa","ZA","Gauteng","Pretoria","Tshwane","0183","",2.53645
126554088,"EF8C8DFB416842CEA423A0FA9F4159F0","2019-09-01 00:02:58","2019-09-01 00:03:34","8401790","5","60.254.xxx.xxx",79548,66190,19,"Pune","India","IN",18.5203,73.8567,"WOW Solutions & Systems Pvt. Ltd","Hathway","1","22","1","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001","",1.78936
126554089,"EE00103CF2F842AE88C7255D2549E391","2019-09-01 00:02:59","2019-09-01 00:03:36","8056806","5","148.69.xxx.xxx",6874,22691,19,"Lisbon","Portugal","PT",38.7000,-9.1833,"Vodafone PT","Vodafone Portugal","1","2","2","Portugal","PT","Setubal","15","Barreiro",38.666,-9.066,6.70402,"2830, Portugal","Barreiro","locality","Portugal","PT","Setubal","","","2830","",10.7771
126554090,"DAC0E93418FC465D9AFA6A14E575B40E","2019-09-01 00:03:01","2019-09-01 00:03:36","8334537","5","115.113.xxx.xxx",94994,122807,3,"Mumbai","India","IN",18.9647,72.8258,"Mahanagar Telephone Nigam Ltd","Tata Communications","1","22","1","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400071","",1.14527
126554091,"E030C07787374FBCA2F1797FC1E3E32E","2019-09-01 00:03:03","2019-09-01 00:03:37","6857988","5","209.160.xxx.xxx",524732,481923,3,"Monterey Park, CA","United States","US",34.1855,-118.3146,"Spectrum","Veroxity Technology Partners","1","22","1","United States","US","California","CA","Los Angeles",34.003,-118.433,14.2973,"Los Angeles, CA, USA","Los Angeles","locality","United States","US","California","Los Angeles County","","91401","",22.9836
126554092,"3B0ED5ACB3294E3D8154D2EEA1878568","2019-09-01 00:03:06","2019-09-01 00:03:38","7509647","5","102.67.xxx.xxx",11240,22002,8,"Johannesburg","South Africa","ZA",-26.2041,28.0473,"Syrex","Be Broadband","1","22","2","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,1.67115,"Johannesburg South, South Africa","Johannesburg South","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2190","",2.68647
126554093,"0538204AB8284CD6ABF2ECC2796CEE13","2019-09-01 00:03:38","2019-09-01 00:03:38","","4","58.109.xxx.xxx",46545,19265,8,"Adelaide","Australia","AU",-34.9290,138.6010,"Vocus Communications","Optus","1","2","1","Australia","AU","South Australia","SA","Aldgate",-35.016,138.733,9.64992,"Aldgate SA 5154, Australia","Aldgate","locality","Australia","AU","South Australia","Adelaide Hills Council","","5154","",15.5128
126554094,"95C9CD48936442448DC6F6F689A68913","2019-09-01 00:03:04","2019-09-01 00:03:38","6311224","5","115.186.xxx.xxx",7129,15622,55,"Lahore","Pakistan","PK",31.5758,74.3269,"Telenor Pakistan","Worldcall Telecom","1","2","2","Pakistan","PK","Punjab","PB","Gujrat",32.566,74.083,70.0122,"Gujrat, Pakistan","Gujrat","locality","Pakistan","PK","Punjab","Gujrat","","","",112.548
126554095,"AAC5F2BED24A4DD09C8EDDA28F0969DF","2019-09-01 00:03:05","2019-09-01 00:03:39","8191955","5","172.58.xxx.xxx",116213,66278,29,"Sacramento, CA","United States","US",38.5556,-121.4689,"Comcast","T-MOBILE USA","1","22","1","United States","US","California","CA","Galt",38.272,-121.228,23.5259,"Galt, CA, USA","Galt","locality","United States","US","California","Sacramento County","","95632","",37.8191
126554096,"23457B31460549E0AFCF8C8CB9EF0F29","2019-09-01 00:03:06","2019-09-01 00:03:39","7540277","5","71.231.xxx.xxx",21596,15805,12,"Langley, WA","United States","US",48.0401,-122.4063,"Whidbey Telecom","Comcast Cable","1","2","2","United States","US","Washington","WA","Everett",47.946,-122.197,11.6219,"Everett, WA, USA","Everett","locality","United States","US","Washington","Snohomish County","","98204","",18.6828
126554097,"E42161A18EEC4FF3823AEBFC16DBC853","2019-09-01 00:03:04","2019-09-01 00:03:39","8181530","5","14.187.xxx.xxx",61300,49510,4,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"DCNET","Vietnam Posts And Telecommunications Group","1","2","2","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.750,106.666,0,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","","",0
126554098,"E34DBE7F70A246C7A583A096EF8E3FA9","2019-09-01 00:03:04","2019-09-01 00:03:39","983600","5","182.239.xxx.xxx",34387,14686,102,"Ballarat","Australia","AU",-37.5500,143.8500,"Aus Net Servers Australia Pty Ltd","TPG Internet","1","22","2","Australia","AU","Victoria","VIC","Bendigo",-36.766,144.283,59.2059,"Bendigo VIC 3550, Australia","Bendigo","locality","Australia","AU","Victoria","Greater Bendigo City","","3550","",95.1766
126554099,"EA9E50D8D6ED486A8480AF8728480061","2019-09-01 00:04:21","2019-09-01 00:03:40","7928841","5","176.214.xxx.xxx",404642,414668,0,"Kurgan","Russian Federation","RU",55.4667,65.3500,"DOM.RU","JSC ER-Telecom Holding","1","22","2","Russia","RU","Kurgan Oblast","KGN","Kurgan",55.450,65.333,1.32797,"Kurgan, Kurgan Oblast, Russia","Kurgan","locality","Russia","RU","Kurgan Oblast","gorod Kurgan","","640007","",2.13478
126554100,"344C9EA5AD944A7CBDF36A9AA8055857","2019-09-01 00:03:41","2019-09-01 00:03:41","3382525","4","185.94.xxx.xxx",49003,5064,22,"Milan","Italy","IT",45.4640,9.1916,"Telecom Italia S.p.A.","M247 Ltd","1","0","2","Italy","IT","Lombardy","25","Milan",45.464,9.189,0.103935,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20121","",0.167081
126554101,"6F6B89211BB64A0D8160DA9E3D9BA436","2019-09-01 00:03:06","2019-09-01 00:03:41","7741750","5","86.59.xxx.xxx",285539,73314,7,"Gyor","Hungary","HU",47.6875,17.6504,"ZNET Telekom Zrt.","Magyar Telekom","1","22","2","Hungary","HU","Somogy County","SO","Siófok",46.900,18.050,57.607,"Siófok, Hungary","Siófok","locality","Hungary","HU","Somogy County","Siófoki","","8600","",92.6062
126554102,"5891E76A3CC4468EB31B77B72ACA240E","2019-09-01 00:03:09","2019-09-01 00:03:41","8127212","5","94.126.xxx.xxx",20442,9873,23,"Bath","GB","GB",51.3758,-2.3599,"Truespeed Communications","Bogons Ltd","1","22","2","United Kingdom","GB","Hampshire","HAM","Andover",51.200,-1.483,39.819,"Andover SP11, UK","Abbotts Ann","locality","United Kingdom","GB","England","Hampshire","Test Valley District, Abbotts Ann","SP11","",64.0111
126554103,"DF4D263C1A4E41A082E665ECA06F66FB","2019-09-01 00:02:58","2019-09-01 00:03:42","7683302","5","109.210.xxx.xxx",22414,21643,16,"Marseille","France","FR",43.2964,5.3700,"Orange","Orange","1","2","2","France","FR","Provence-Alpes-Côte d'Azur","PAC","Nice",43.700,7.250,98.3724,"Nice, France","Nice","locality","France","FR","Provence-Alpes-Côte d'Azur","Alpes-Maritimes","","06000","",158.139
