test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start,km_between
3423741179,149554506,"2019-09-01 00:00:25","178.197.xxx.xxx",34006,18391,31,"Chur","Switzerland","CH",46.8508,9.5320,"BERNARDO.FM","Switzerland","CH","St Gallen","SG","Mels",47.048,9.419,14.6821,12,12,"Swisscom","1","Swisscom","CH","228","1","iPhone 8","12.4.1",1,"Mels, Switzerland","Mels","locality","Switzerland","CH","St. Gallen","Sarganserland","","8887","","47.04865","9.41938",1,23.8163
3423741180,128269192,"2019-09-01 00:00:25","113.210.xxx.xxx",28255,3714,46,"Shah Alam","Malaysia","MY",3.0833,101.5333,"TIME dotcom Bhd.","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.139,101.685,11.1934,12,12,"Maxis Communications","1","Maxis","MY","502","12","iPhone X","13.1.1",2,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50480","","3.13970","101.68520",2,20.7014
3423741183,149577660,"2019-09-01 00:00:25","223.104.xxx.xxx",17282,2697,38,"Nanning","China","CN",22.8167,108.3167,"GX ChinaMobile","China","CN","Guangxi","GX","Nanning",22.868,108.296,3.80369,12,12,"China Mobile Guangdong","1","中国移动","CN","460","2","iPhone 7","13.1",1,"Nanning, Guangxi, China","Nanning","locality","China","CN","Guangxi","","","","","","",0,0.0109476
3423741187,168565674,"2019-09-01 00:00:25","107.77.xxx.xxx",5116,2215,46,"San Jose, CA","United States","US",37.3041,-121.8727,"Speedtest.net","United States","US","California","CA","San Jose",37.395,-121.879,6.32066,6,6,"AT&T Wireless","1","AT&T","US","310","410","iPhone XS Max","13.1.2",1,"San Jose, CA, USA","San Jose","locality","United States","US","California","Santa Clara County","","95131","","37.39532","-121.87945",1,4.39251
3423741192,104493198,"2019-09-01 00:00:26","182.239.xxx.xxx",7310,6809,22,"Hong Kong","China","HK",22.2500,114.1667,"Website Solution Limited","Hong Kong","HK","Central And Western District","HCW","Central",22.290,114.150,3.02426,12,12,"China Mobile","1","CMHK","HK","454","12","iPhone 6S","13.1.1",2,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","","","22.29090","114.15000",2,3.76534
3423741193,130757613,"2019-09-01 00:00:26","120.18.xxx.xxx",5277,21637,29,"Sydney","Australia","AU",-33.8600,151.2111,"Exetel","Australia","AU","New South Wales","NSW","Granville",-33.841,151.008,11.6884,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone 8 Plus","12.4.1",1,"Granville NSW, Australia","Granville","locality","Australia","AU","New South Wales","","","2142","","-33.84116","151.00690",1,18.1979
3423741209,135257250,"2019-09-01 00:00:27","82.203.xxx.xxx",90172,14595,30,"Tampere","Finland","FI",61.5000,23.7667,"Elmo","Finland","FI","Southwest Finland","19","Kaarina",60.409,22.382,88.5751,13,13,"DNA Oyj","1","","","","","AppleTV5,3","13.0",2,"20780 Kaarina, Finland","Kaarina","locality","Finland","FI","Kaarina","","","20780","","60.40990","22.38250",2,140.778
3423741214,159674670,"2019-09-01 00:00:28","223.104.xxx.xxx",74793,8197,19,"Nanjing","China","CN",32.0500,118.7667,"China Telecom JiangSu 5G","China","CN","Shanghai","SH","Shanghai",31.210,121.479,169.974,12,12,"China Mobile Guangdong","1","中国移动","CN","460","0","iPhone 7","12.1.4",1,"Shanghai, Shanghai, China","Shanghai","locality","China","CN","Shanghai","","","","","31.21053","121.47923",1,273.349
3423741221,164218999,"2019-09-01 00:00:28","172.56.xxx.xxx",96739,35677,43,"Birmingham, AL","United States","US",33.5248,-86.8127,"T-Mobile","United States","US","Alabama","AL","Birmingham",33.484,-86.859,3.86431,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone XS","13.0",2,"Birmingham, AL, USA","Birmingham","locality","United States","US","Alabama","Jefferson County","","35211","2607:fb90:d049:31fx:xxxx:xxxx:xxxx:xxxx","33.48490","-86.85960",2,9.63857
3423741222,174179788,"2019-09-01 00:00:28","49.35.xxx.xxx",1299,236,69,"Pune","India","IN",18.5203,73.8567,"Mutiny Systems Pvt Ltd","India","IN","Maharashtra","MH","Pune",18.518,73.847,0.59808,12,12,"Jio","1","Jio","IN","405","864","iPhone SE","12.4",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411030","","18.51840","73.84780",2,1.78936
3423741225,149955914,"2019-09-01 00:00:28","36.18.xxx.xxx",38897,34559,14,"Hangzhou","China","CN",30.2500,120.1667,"China Telecom ZheJiang Branch","China","CN","Zhejiang","ZJ","Hangzhou",30.262,120.196,2.00474,12,12,"China Telecom Zhejiang","1","中国电信","CN","460","11","iPhone X","12.4.1",1,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","","","30.26293","120.19673",1,0.626039
3423741227,163863879,"2019-09-01 00:00:28","85.26.xxx.xxx",1974,33,189,"Samara","Russian Federation","RU",53.2415,50.2212,"TK-Telecom, OOO","Russia","RU","Samara Oblast","SAM","Samara",53.181,50.121,5.85602,6,6,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone X","12.4.1",2,"Samara, Samara Oblast, Russia","Samara","locality","Russia","RU","Samara Oblast","gorod Samara","","443036","","53.18130","50.12180",2,9.41482
3423741238,169744743,"2019-09-01 00:00:29","113.200.xxx.xxx",45515,11732,24,"Xi'an","China","CN",34.2667,108.9000,"Xi'an branch,Chinaunicom","China","CN","Shaanxi","SN","Xi'an",34.171,108.863,6.90521,12,12,"China Unicom Shannxi","1","中国联通","CN","460","1","iPhone 7 Plus","12.3.1",1,"Xi'an, Shaanxi, China","Xi'an","locality","China","CN","Shaanxi","","","","","34.17145","108.86385",1,3.50921
3423741246,174791680,"2019-09-01 00:00:29","112.122.xxx.xxx",16813,30028,23,"Hefei","China","CN",31.8667,117.2833,"ChinaUnicom","China","CN","Anhui","AH","Hefei",31.904,117.228,4.15203,12,12,"China Unicom Liaoning","1","AT&T","US","310","410","iPhone XR","12.4",1,"Hefei, Anhui, China","Hefei","locality","China","CN","Anhui","","","","","31.90421","117.22811",1,0.390876
3423741254,174791681,"2019-09-01 00:00:30","42.76.xxx.xxx",108120,51660,17,"Changhua","Taiwan","TW",23.9333,120.5333,"Chunghwa Mobile","Taiwan","TW","Taichung City","TXG","Xitun",24.187,120.620,18.4261,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone XS","13.1.1",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","407","","24.18752","120.62047",1,29.6123
3423741255,174791472,"2019-09-01 00:00:30","223.228.xxx.xxx",8069,8568,37,"Chennai","India","IN",13.0827,80.2707,"Bharti Airtel Ltd","India","IN","Tamil Nadu","TN","Chennai",13.089,80.280,0.826653,12,12,"BHARTI Airtel","1","AirTel","IN","404","40","iPhone 7 Plus","12.4.1",1,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600001","","13.08958","80.28073",1,1.36672
3423741267,122383570,"2019-09-01 00:00:31","5.245.xxx.xxx",70676,9339,34,"Taif","Saudi Arabia","SA",22.9000,41.1367,"Mobily","Saudi Arabia","SA","Makkah Province","02","Ta'if",21.344,40.448,116.302,12,12,"Mobily","1","Mobily","SA","420","3","iPhone 7","12.3.1",1,"Taif Saudi Arabia","Taif","locality","Saudi Arabia","SA","Makkah Province","","","26553","","21.34540","40.44924",1,195.845
3423741274,174791682,"2019-09-01 00:00:32","106.206.xxx.xxx",57613,12069,38,"Bangalore","India","IN",12.9716,77.5946,"JIFFY CABLE AND DATACOM","India","IN","Karnataka","KA","Kolar",13.131,78.170,40.3507,12,12,"BHARTI Airtel","1","AirTel","IN","404","95","iPhone X","12.3.1",1,"Tamaka, Karnataka 563101, India","Tamaka","locality","India","IN","Karnataka","Kolar","","563103","","13.13157","78.17046",1,61.0608
3423741277,134612626,"2019-09-01 00:00:32","5.90.xxx.xxx",3159,574,75,"Matera","Italy","IT",40.6663,16.6044,"Telecom Italia S.p.A.","Italy","IT","Apulia","75","Noci",40.762,17.112,27.4831,6,6,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7 Plus","12.4.1",1,"Noci, Metropolitan City of Bari, Italy","Noci","administrative_area_level_3","Italy","IT","Apulia","Metropolitan City of Bari","Noci","70015","","40.76287","17.11288",1,45.6539
3423741285,75785273,"2019-09-01 00:00:33","106.76.xxx.xxx",12785,4962,38,"Benguluru","India","IN",12.9716,77.5946,"Vodafone India","India","IN","Tamil Nadu","TN","Kaveripatnam",12.419,78.216,56.7358,12,12,"Idea Cellular","1","Carrier","IN","405","852","iPad Air 2","13.1",1,"Kaveripattinam, Tamil Nadu 635112, India","Kaveripattinam","locality","India","IN","Tamil Nadu","Krishnagiri","","635112","","12.41925","78.21617",1,92.7762
3423741305,171751870,"2019-09-01 00:00:34","42.153.xxx.xxx",5300,7880,62,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","Malaysia","MY","Sabah","12","Kota Kinabalu",6.088,116.186,1023.44,12,12,"Webe Digital Sdn. Bhd.","1","Carrier","my","502","153","iPhone 6","12.4.1",1,"Kota Kinabalu, Sabah, Malaysia","Kota Kinabalu","locality","Malaysia","MY","Sabah","Bahagian Pantai Barat","Kota Kinabalu","89200","","6.08802","116.18616",1,1630.05
3423741308,161921753,"2019-09-01 00:00:34","41.246.xxx.xxx",59887,7297,23,"Durban","South Africa","ZA",-29.8697,31.0236,"Vodacom Business","South Africa","ZA","KwaZulu-Natal","NL","Margate",-30.793,30.409,73.6514,12,12,"Telkom Internet","1","TelkomSA","ZA","655","2","iPhone 7","12.4",1,"Margate, South Africa","Margate","locality","South Africa","ZA","KwaZulu-Natal","Ugu District Municipality","Hibiscus Coast Municipality","4265","","-30.79310","30.40932",1,125.914
3423741325,174777311,"2019-09-01 00:00:35","1.144.xxx.xxx",19867,2572,34,"Sydney","Australia","AU",-33.8600,151.2111,"Exetel","Australia","AU","New South Wales","NSW","Hunters Hill",-33.821,151.134,5.13483,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone XS Max","12.4.1",2,"Gladesville NSW, Australia","Gladesville","locality","Australia","AU","New South Wales","","","2111","","-33.82190","151.13440",2,7.13991
3423741336,172012643,"2019-09-01 00:00:36","80.214.xxx.xxx",2358,802,68,"Bordeaux","France","FR",44.8378,-0.5792,"LaFibre.info","France","FR","Nouvelle-Aquitaine","NAQ","Sauvagnon",43.374,-0.403,101.617,12,12,"BOUYGUES TELECOM","1","Bouygues Telecom","FR","208","20","iPhone 6S","12.4",1,"Sauvagnon, France","Sauvagnon","locality","France","FR","Aquitaine","Pyrénées-Atlantiques","","64230","","43.37411","-0.40394",1,160.639
3423741347,168540813,"2019-09-01 00:00:37","107.77.xxx.xxx",8235,785,38,"Los Angeles, CA","United States","US",34.0500,-118.2500,"AT&T Wireless","United States","US","California","CA","Three Rivers",36.436,-118.895,169.055,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone 7","13.1.1",1,"Three Rivers, CA, USA","Three Rivers","locality","United States","US","California","Tulare County","","93271","","36.43649","-118.89566",1,271.549
3423741350,174791687,"2019-09-01 00:00:38","172.58.xxx.xxx",73429,31201,29,"San Francisco, CA","United States","US",37.7749,-122.4194,"Wave","United States","US","California","CA","San Francisco",37.759,-122.466,2.76289,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone XS","12.4.1",1,"San Francisco, CA, USA","San Francisco","locality","United States","US","California","San Francisco County","","94122","","37.75981","-122.46602",1,0
3423741396,141227374,"2019-09-01 00:00:40","42.90.xxx.xxx",19705,1551,38,"Xi'an","China","CN",34.2667,108.9000,"Xi'an branch,Chinaunicom","China","CN","Gansu","GS","Lanzhou",36.103,103.727,318.756,12,12,"China Telecom Gansu","1","中国电信","CN","460","11","iPhone 7 Plus","12.4.1",1,"Lanzhou, Gansu, China","Lanzhou","locality","China","CN","Gansu","","","","","","",0,505.086
3423741414,168367178,"2019-09-01 00:00:41","115.132.xxx.xxx",9954,13935,34,"Shah Alam","Malaysia","MY",3.0833,101.5333,"TIME dotcom Bhd.","Malaysia","MY","Johor","01","Johor Bahru",1.542,103.648,180.914,12,12,"TM Net","1","DiGi","MY","502","16","iPhone 6S","12.4.1",2,"Skudai, Johor, Malaysia","Skudai","locality","Malaysia","MY","Johor","Johor Bahru","","81300","","3.07320","101.62210",2,290.829
3423741418,173447369,"2019-09-01 00:00:41","182.232.xxx.xxx",120013,53976,23,"Songkhla","Thailand","TH",7.1898,100.5954,"AIS","Thailand","TH","Nakhon Si Thammarat","80","Nakhon Si Thammarat",8.439,99.974,96.3594,12,12,"AIS Mobile","1","AIS","TH","520","3","iPad8,7","12.4.1",1,"Tha Sak, Mueang Nakhon Si Thammarat District, Nakhon Si Thammarat, Thailand","Tha Sak","locality","Thailand","TH","Nakhon Si Thammarat","Mueang Nakhon Si Thammarat District","","80000","2001:44c8:4602:855x:xxxx:xxxx:xxxx:xxxx","8.43823","99.97320",1,154.646
3423741426,163547268,"2019-09-01 00:00:42","61.158.xxx.xxx",11743,25686,43,"Suzhou","China","CN",34.2600,117.2100,"China Telecom JiangSu Branch","China","CN","Henan","HA","Zhengzhou",34.758,113.596,208.835,1,0,"China Unicom Liaoning","1","Unknown","","0","0","iPhone XS Max","12.0.1",1,"Zhengzhou, Henan, China","Zhengzhou","locality","China","CN","Henan","","","","","","",0,340.369
3423741432,172252464,"2019-09-01 00:00:42","156.172.xxx.xxx",34236,6268,26,"Giza","Egypt","EG",30.0131,31.2089,"we","Egypt","EG","Giza Governorate","GZ","Saft al Laban",30.028,31.171,2.46641,12,12,"Etisalat MISR","1","Etisalat","EG","602","3","iPhone X","13.1.1",1,"Saft Al Laban, Imbaba, Giza Governorate, Egypt","Saft Al Laban","administrative_area_level_3","Egypt","EG","Giza Governorate","Imbaba","Saft Al Laban","","","30.02812","31.17155",1,4.11462
3423741439,174791694,"2019-09-01 00:00:43","221.207.xxx.xxx",6757,19768,110,"Suzhou","China","CN",34.2600,117.2100,"China Telecom JiangSu Branch","China","CN","Henan","HA","Zhengzhou",34.759,113.596,208.84,12,12,"China Unicom Qinghai","1","中国联通","CN","460","1","iPhone XS Max","12.4",1,"Zhengzhou, Henan, China","Zhengzhou","locality","China","CN","Henan","","","","","34.75767","113.59566",1,340.369
3423741450,171893947,"2019-09-01 00:00:44","109.41.xxx.xxx",9939,2811,36,"Munich","Germany","DE",48.1333,11.5667,"Contabo GmbH","Germany","DE","Bavaria","BY","Muehldorf",48.258,12.535,45.4802,12,12,"Vodafone GmbH","1","Vodafone.de","DE","262","2","iPhone XR","12.4",1,"Mühldorf, Germany","Mühldorf","locality","Germany","DE","Bavaria","Upper Bavaria","Mühldorf a.Inn","84453","","48.25852","12.53504",1,72.8163
3423741457,165733004,"2019-09-01 00:00:44","5.41.xxx.xxx",17382,19985,31,"Baha","Saudi Arabia","SA",20.0217,41.4713,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Aseer Province","14","Abha",18.241,42.642,144.984,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XR","13.1.1",1,"Abha Saudi Arabia","Abha","locality","Saudi Arabia","SA","Aseer Province","","","62437","","18.24146","42.64246",1,228.247
3423741466,174772223,"2019-09-01 00:00:45","174.203.xxx.xxx",95481,17359,37,"Secaucus, NJ","United States","US",40.7894,-74.0569,"Interserver, inc","United States","US","New Jersey","NJ","Union Township",40.695,-74.287,13.7058,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone XS Max","12.4.1",1,"Union, NJ, USA","Union","locality","United States","US","New Jersey","Union County","","07083","","40.69556","-74.28724",1,20.7737
3423741468,129583241,"2019-09-01 00:00:45","42.109.xxx.xxx",8739,398,89,"Cochin","India","IN",9.9312,76.2673,"Vodafone India","India","IN","Kerala","KL","Malappuram",11.042,76.081,77.8667,12,12,"Vodafone India","1","Vodafone India","IN","404","86","iPhone 7","12.4.1",2,"Malappuram, Kerala 676505, India","Malappuram","locality","India","IN","Kerala","Malappuram","","676505","","11.04200","76.08150",2,128.154
3423741469,174791696,"2019-09-01 00:00:45","123.136.xxx.xxx",12488,2030,34,"Bayan Lepas","Malaysia","MY",5.2945,100.2593,"Cirrus Dot Com Sdn Bhd","Malaysia","MY","Perlis","09","Arau",6.448,100.279,79.833,12,12,"U Mobile Sdn Bhd","1","U Mobile","MY","502","18","iPhone 6","12.4",1,"Arau, Perlis, Malaysia","Arau","locality","Malaysia","MY","Perlis","Perlis","","02600","","6.44847","100.27987",1,126.631
3423741480,151426165,"2019-09-01 00:00:46","62.19.xxx.xxx",17924,6968,19,"Florence","Italy","IT",43.7696,11.2558,"Arcolink by Next.it S.r.l.","Italy","IT","Tuscany","52","Empoli",43.718,10.947,15.8093,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone 6","12.4.1",2,"Empoli FI, Italy","Empoli","locality","Italy","IT","Tuscany","Metropolitan City of Florence","Empoli","50053","","43.71800","10.94760",2,25.2601
3423741481,128711784,"2019-09-01 00:00:46","151.38.xxx.xxx",120197,4788,43,"Arezzo","Italy","IT",43.4667,11.8833,"Coolnetwork","Italy","IT","Unknown","??","Unknown",43.147,12.109,24.8221,12,12,"Wind Tre","1","I WIND","IT","222","88","iPhone X","13.1",2,"Italy","Italy","country","Italy","IT","","","","","","43.14790","12.10970",2,39.9028
3423741489,147000980,"2019-09-01 00:00:46","114.5.xxx.xxx",266,478,134,"Jakarta","Indonesia","ID",-6.1745,106.8227,"CBN","Indonesia","ID","West Java","JB","Citayam",-6.452,106.786,19.3852,12,12,"PT Indosat Tbk.","1","Carrier","ID","510","1","iPhone SE","13.1.1",1,"Bojong Gede, Bojong Gede, Bogor, West Java, Indonesia","Bojong Gede","locality","Indonesia","ID","West Java","Bogor","Bojong Gede","16920","","-6.45252","106.78686",1,30.2088
3423741491,123247275,"2019-09-01 00:00:46","1.200.xxx.xxx",2990,23174,35,"New Taipei City","Taiwan","TW",25.0170,121.4628,"Digicentre","Taiwan","TW","Taoyuan City","TAO","Taoyuan District",24.991,121.312,9.59169,12,12,"Vibo Telecom","1","台灣之星","TW","466","89","iPhone 7","12.1.4",1,"Taoyuan, Taoyuan District, Taoyuan City, Taiwan","Taoyuan","locality","Taiwan","TW","Taoyuan City","Taoyuan District","南門里","330","","24.99135","121.31243",1,16.1912
3423741494,108602487,"2019-09-01 00:00:47","123.136.xxx.xxx",8036,11196,29,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Selangor","10","Hulu Langat",3.118,101.817,8.9889,12,12,"U Mobile Sdn Bhd","1","U Mobile","MY","502","18","iPhone 6S Plus","12.3.1",1,"Hulu Langat, Selangor, Malaysia","Hulu Langat","locality","Malaysia","MY","Selangor","Hulu Langat","Hulu Langat","43100","","3.11753","101.81725",1,14.2236
3423741506,163158897,"2019-09-01 00:00:47","51.36.xxx.xxx",45192,8436,30,"Dammam","Saudi Arabia","SA",26.2833,50.2000,"Zain KSA","Saudi Arabia","SA","Eastern Province","04","Jubail",27.082,49.587,67.0122,12,12,"Zain Saudi Arabia","1","Zain KSA","SA","420","4","iPhone 6","12.4.1",1,"Al Jubail Saudi Arabia","Al Jubail","locality","Saudi Arabia","SA","Eastern Province","","","35716","","27.08250","49.58714",1,96.4364
3423741530,173656713,"2019-09-01 00:00:49","91.193.xxx.xxx",28040,16332,18,"Moscow","Russian Federation","RU",55.7517,37.6178,"Citytelecom","Russia","RU","Moscow","MOW","Moscow",55.752,37.617,0.0730052,12,12,"VimpelCom","1","Beeline","RU","250","99","iPhone5S","12.4.1",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012","","55.75270","37.61720",2,0.148525
3423741533,174791699,"2019-09-01 00:00:49","217.66.xxx.xxx",2131,3787,36,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"OBIT","Russia","RU","St Petersburg","SPE","St Petersburg",60.077,30.347,9.96436,12,12,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone XR","12.2",1,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","194292","","60.07719","30.34709",1,7.60563
3423741534,174791700,"2019-09-01 00:00:49","41.144.xxx.xxx",29648,11464,23,"Johannesburg","South Africa","ZA",-26.2044,28.0456,"Cell C","South Africa","ZA","Gauteng","GT","Boksburg",-26.194,28.230,11.4784,12,12,"Telkom Internet","1","TelkomSA","ZA","655","2","iPhone 8 Plus","12.4.1",1,"Boksburg, South Africa","Boksburg","locality","South Africa","ZA","Gauteng","East Rand","East Rand","1466","","-26.19456","28.23022",1,20.437
